"type";"man_id";"woman_id";"child_id";"exception"
4;295774;295775;295773.0;"'NoneType' object is not subscriptable"
4;295783;295784;295782.0;"'NoneType' object is not subscriptable"
4;295852;295853;295851.0;"'NoneType' object is not subscriptable"
4;295858;295859;295857.0;"'NoneType' object is not subscriptable"
4;295876;295877;295875.0;"'NoneType' object is not subscriptable"
4;295924;295925;295923.0;"'NoneType' object is not subscriptable"
4;295927;295928;295926.0;"'NoneType' object is not subscriptable"
4;295984;295985;295983.0;"'NoneType' object is not subscriptable"
4;295993;295994;295992.0;"'NoneType' object is not subscriptable"
4;296089;296090;296088.0;"'NoneType' object is not subscriptable"
4;296191;296192;296190.0;"'NoneType' object is not subscriptable"
4;296221;296222;296220.0;"'NoneType' object is not subscriptable"
4;296224;296225;296223.0;"'NoneType' object is not subscriptable"
4;296227;296228;296226.0;"'NoneType' object is not subscriptable"
4;296263;296264;296262.0;"'NoneType' object is not subscriptable"
4;296272;296273;296271.0;"'NoneType' object is not subscriptable"
4;296275;296276;296274.0;"'NoneType' object is not subscriptable"
4;296305;296306;296304.0;"'NoneType' object is not subscriptable"
4;296449;296450;296448.0;"'NoneType' object is not subscriptable"
4;296542;296543;296541.0;"'NoneType' object is not subscriptable"
4;296587;296588;296586.0;"'NoneType' object is not subscriptable"
4;296632;296633;296631.0;"'NoneType' object is not subscriptable"
4;296650;296651;296649.0;"'NoneType' object is not subscriptable"
4;296653;296654;296652.0;"'NoneType' object is not subscriptable"
4;296839;296840;296838.0;"'NoneType' object is not subscriptable"
4;297100;297101;297099.0;"'NoneType' object is not subscriptable"
4;297175;297176;297174.0;"'NoneType' object is not subscriptable"
4;297244;297245;297243.0;"'NoneType' object is not subscriptable"
4;297265;297266;297264.0;"'NoneType' object is not subscriptable"
4;297319;297320;297318.0;"'NoneType' object is not subscriptable"
4;297331;297332;297330.0;"'NoneType' object is not subscriptable"
4;297421;297422;297420.0;"'NoneType' object is not subscriptable"
4;297460;297461;297459.0;"'NoneType' object is not subscriptable"
4;297484;297485;297483.0;"'NoneType' object is not subscriptable"
4;297601;297602;297600.0;"'NoneType' object is not subscriptable"
4;297628;297629;297627.0;"'NoneType' object is not subscriptable"
4;297679;297680;297678.0;"'NoneType' object is not subscriptable"
4;297739;297740;297738.0;"'NoneType' object is not subscriptable"
4;297775;297776;297774.0;"'NoneType' object is not subscriptable"
4;297787;297788;297786.0;"'NoneType' object is not subscriptable"
4;297820;297821;297819.0;"'NoneType' object is not subscriptable"
4;297832;297833;297831.0;"'NoneType' object is not subscriptable"
4;297961;297962;297960.0;"'NoneType' object is not subscriptable"
4;298045;298046;298044.0;"'NoneType' object is not subscriptable"
4;298105;298106;298104.0;"'NoneType' object is not subscriptable"
4;298132;298133;298131.0;"'NoneType' object is not subscriptable"
4;298159;298160;298158.0;"'NoneType' object is not subscriptable"
4;298288;298289;298287.0;"'NoneType' object is not subscriptable"
4;298420;298421;298419.0;"'NoneType' object is not subscriptable"
4;298501;298502;298500.0;"'NoneType' object is not subscriptable"
4;298519;298520;298518.0;"'NoneType' object is not subscriptable"
4;298540;298541;298539.0;"'NoneType' object is not subscriptable"
4;298567;298568;298566.0;"'NoneType' object is not subscriptable"
4;298633;298634;298632.0;"'NoneType' object is not subscriptable"
4;298642;298643;298641.0;"'NoneType' object is not subscriptable"
4;298648;298649;298647.0;"'NoneType' object is not subscriptable"
4;298654;298655;298653.0;"'NoneType' object is not subscriptable"
4;298762;298763;298761.0;"'NoneType' object is not subscriptable"
4;298810;298811;298809.0;"'NoneType' object is not subscriptable"
4;298846;298847;298845.0;"'NoneType' object is not subscriptable"
4;298912;298913;298911.0;"'NoneType' object is not subscriptable"
4;298921;298922;298920.0;"'NoneType' object is not subscriptable"
4;299020;299021;299019.0;"'NoneType' object is not subscriptable"
4;299023;299024;299022.0;"'NoneType' object is not subscriptable"
4;299164;299165;299163.0;"'NoneType' object is not subscriptable"
4;299212;299213;299211.0;"'NoneType' object is not subscriptable"
4;299218;299219;299217.0;"'NoneType' object is not subscriptable"
4;299230;299231;299229.0;"'NoneType' object is not subscriptable"
4;299290;299291;299289.0;"'NoneType' object is not subscriptable"
4;299329;299330;299328.0;"'NoneType' object is not subscriptable"
4;299344;299345;299343.0;"'NoneType' object is not subscriptable"
4;299383;299384;299382.0;"'NoneType' object is not subscriptable"
4;299401;299402;299400.0;"'NoneType' object is not subscriptable"
4;299485;299486;299484.0;"'NoneType' object is not subscriptable"
4;299515;299516;299514.0;"'NoneType' object is not subscriptable"
4;299584;299585;299583.0;"'NoneType' object is not subscriptable"
4;299668;299669;299667.0;"'NoneType' object is not subscriptable"
4;299671;299672;299670.0;"'NoneType' object is not subscriptable"
4;299680;299681;299679.0;"'NoneType' object is not subscriptable"
4;299713;299714;299712.0;"'NoneType' object is not subscriptable"
4;299722;299723;299721.0;"'NoneType' object is not subscriptable"
4;299818;299819;299817.0;"'NoneType' object is not subscriptable"
4;299875;299876;299874.0;"'NoneType' object is not subscriptable"
4;300112;300113;300111.0;"'NoneType' object is not subscriptable"
4;300190;300191;300189.0;"'NoneType' object is not subscriptable"
4;300259;300260;300258.0;"'NoneType' object is not subscriptable"
4;300355;300356;300354.0;"'NoneType' object is not subscriptable"
4;300370;300371;300369.0;"'NoneType' object is not subscriptable"
4;300400;300401;300399.0;"'NoneType' object is not subscriptable"
4;300445;300446;300444.0;"'NoneType' object is not subscriptable"
4;300457;300458;300456.0;"'NoneType' object is not subscriptable"
4;300469;300470;300468.0;"'NoneType' object is not subscriptable"
4;300568;300569;300567.0;"'NoneType' object is not subscriptable"
4;300619;300620;300618.0;"'NoneType' object is not subscriptable"
4;300637;300638;300636.0;"'NoneType' object is not subscriptable"
4;300772;300773;300771.0;"'NoneType' object is not subscriptable"
4;300808;300809;300807.0;"'NoneType' object is not subscriptable"
4;300853;300854;300852.0;"'NoneType' object is not subscriptable"
4;300856;300857;300855.0;"'NoneType' object is not subscriptable"
4;300994;300995;300993.0;"'NoneType' object is not subscriptable"
4;301000;301001;300999.0;"'NoneType' object is not subscriptable"
4;301027;301028;301026.0;"'NoneType' object is not subscriptable"
4;301036;301037;301035.0;"'NoneType' object is not subscriptable"
4;301057;301058;301056.0;"'NoneType' object is not subscriptable"
4;301075;301076;301074.0;"'NoneType' object is not subscriptable"
4;301108;301109;301107.0;"'NoneType' object is not subscriptable"
4;301129;301130;301128.0;"'NoneType' object is not subscriptable"
4;301174;301175;301173.0;"'NoneType' object is not subscriptable"
4;301180;301181;301179.0;"'NoneType' object is not subscriptable"
4;301216;301217;301215.0;"'NoneType' object is not subscriptable"
4;301246;301247;301245.0;"'NoneType' object is not subscriptable"
4;301270;301271;301269.0;"'NoneType' object is not subscriptable"
4;301303;301304;301302.0;"'NoneType' object is not subscriptable"
4;301330;301331;301329.0;"'NoneType' object is not subscriptable"
4;301408;301409;301407.0;"'NoneType' object is not subscriptable"
4;301444;301445;301443.0;"'NoneType' object is not subscriptable"
4;301486;301487;301485.0;"'NoneType' object is not subscriptable"
4;301519;301520;301518.0;"'NoneType' object is not subscriptable"
4;301579;301580;301578.0;"'NoneType' object is not subscriptable"
4;301609;301610;301608.0;"'NoneType' object is not subscriptable"
4;301636;301637;301635.0;"'NoneType' object is not subscriptable"
4;301660;301661;301659.0;"'NoneType' object is not subscriptable"
4;301669;301670;301668.0;"'NoneType' object is not subscriptable"
4;301717;301718;301716.0;"'NoneType' object is not subscriptable"
4;301741;301742;301740.0;"'NoneType' object is not subscriptable"
4;301792;301793;301791.0;"'NoneType' object is not subscriptable"
4;301795;301796;301794.0;"'NoneType' object is not subscriptable"
4;301807;301808;301806.0;"'NoneType' object is not subscriptable"
4;302074;302075;302073.0;"'NoneType' object is not subscriptable"
4;302164;302165;302163.0;"'NoneType' object is not subscriptable"
4;302263;302264;302262.0;"'NoneType' object is not subscriptable"
4;302317;302318;302316.0;"'NoneType' object is not subscriptable"
4;302413;302414;302412.0;"'NoneType' object is not subscriptable"
4;302416;302417;302415.0;"'NoneType' object is not subscriptable"
4;302668;302669;302667.0;"'NoneType' object is not subscriptable"
4;302710;302711;302709.0;"'NoneType' object is not subscriptable"
4;302734;302735;302733.0;"'NoneType' object is not subscriptable"
4;302749;302750;302748.0;"'NoneType' object is not subscriptable"
4;302761;302762;302760.0;"'NoneType' object is not subscriptable"
4;302788;302789;302787.0;"'NoneType' object is not subscriptable"
4;302857;302858;302856.0;"'NoneType' object is not subscriptable"
4;302872;302873;302871.0;"'NoneType' object is not subscriptable"
4;302920;302921;302919.0;"'NoneType' object is not subscriptable"
4;302983;302984;302982.0;"'NoneType' object is not subscriptable"
4;303058;303059;303057.0;"'NoneType' object is not subscriptable"
4;303325;303326;303324.0;"'NoneType' object is not subscriptable"
4;303418;303419;303417.0;"'NoneType' object is not subscriptable"
4;303475;303476;303474.0;"'NoneType' object is not subscriptable"
4;303562;303563;303561.0;"'NoneType' object is not subscriptable"
4;303568;303569;303567.0;"'NoneType' object is not subscriptable"
4;303616;303617;303615.0;"'NoneType' object is not subscriptable"
4;303799;303800;303798.0;"'NoneType' object is not subscriptable"
4;303817;303818;303816.0;"'NoneType' object is not subscriptable"
4;303823;303824;303822.0;"'NoneType' object is not subscriptable"
4;303862;303863;303861.0;"'NoneType' object is not subscriptable"
4;303919;303920;303918.0;"'NoneType' object is not subscriptable"
4;303922;303923;303921.0;"'NoneType' object is not subscriptable"
4;304162;304163;304161.0;"'NoneType' object is not subscriptable"
4;304195;304196;304194.0;"'NoneType' object is not subscriptable"
4;304252;304253;304251.0;"'NoneType' object is not subscriptable"
4;304336;304337;304335.0;"'NoneType' object is not subscriptable"
4;304345;304346;304344.0;"'NoneType' object is not subscriptable"
4;304411;304412;304410.0;"'NoneType' object is not subscriptable"
4;304423;304424;304422.0;"'NoneType' object is not subscriptable"
4;304459;304460;304458.0;"'NoneType' object is not subscriptable"
4;304468;304469;304467.0;"'NoneType' object is not subscriptable"
4;304597;304598;304596.0;"'NoneType' object is not subscriptable"
4;304714;304715;304713.0;"'NoneType' object is not subscriptable"
4;304738;304739;304737.0;"'NoneType' object is not subscriptable"
4;304759;304760;304758.0;"'NoneType' object is not subscriptable"
4;304804;304805;304803.0;"'NoneType' object is not subscriptable"
4;304864;304865;304863.0;"'NoneType' object is not subscriptable"
4;304867;304868;304866.0;"'NoneType' object is not subscriptable"
4;304918;304919;304917.0;"'NoneType' object is not subscriptable"
4;304930;304931;304929.0;"'NoneType' object is not subscriptable"
4;304948;304949;304947.0;"'NoneType' object is not subscriptable"
4;304978;304979;304977.0;"'NoneType' object is not subscriptable"
4;305029;305030;305028.0;"'NoneType' object is not subscriptable"
4;305047;305048;305046.0;"'NoneType' object is not subscriptable"
4;305194;305195;305193.0;"'NoneType' object is not subscriptable"
4;305203;305204;305202.0;"'NoneType' object is not subscriptable"
4;305302;305303;305301.0;"'NoneType' object is not subscriptable"
4;305323;305324;305322.0;"'NoneType' object is not subscriptable"
4;305359;305360;305358.0;"'NoneType' object is not subscriptable"
4;305404;305405;305403.0;"'NoneType' object is not subscriptable"
4;305446;305447;305445.0;"'NoneType' object is not subscriptable"
4;305509;305510;305508.0;"'NoneType' object is not subscriptable"
4;305563;305564;305562.0;"'NoneType' object is not subscriptable"
4;305569;305570;305568.0;"'NoneType' object is not subscriptable"
4;305584;305585;305583.0;"'NoneType' object is not subscriptable"
4;305632;305633;305631.0;"'NoneType' object is not subscriptable"
4;305653;305654;305652.0;"'NoneType' object is not subscriptable"
4;305689;305690;305688.0;"'NoneType' object is not subscriptable"
4;305830;305831;305829.0;"'NoneType' object is not subscriptable"
4;305896;305897;305895.0;"'NoneType' object is not subscriptable"
4;306007;306008;306006.0;"'NoneType' object is not subscriptable"
4;306037;306038;306036.0;"'NoneType' object is not subscriptable"
4;306055;306056;306054.0;"'NoneType' object is not subscriptable"
4;306088;306089;306087.0;"'NoneType' object is not subscriptable"
4;306136;306137;306135.0;"'NoneType' object is not subscriptable"
4;306166;306167;306165.0;"'NoneType' object is not subscriptable"
4;306175;306176;306174.0;"'NoneType' object is not subscriptable"
4;306370;306371;306369.0;"'NoneType' object is not subscriptable"
4;306376;306377;306375.0;"'NoneType' object is not subscriptable"
4;306379;306380;306378.0;"'NoneType' object is not subscriptable"
4;306511;306512;306510.0;"'NoneType' object is not subscriptable"
4;306514;306515;306513.0;"'NoneType' object is not subscriptable"
4;306529;306530;306528.0;"'NoneType' object is not subscriptable"
4;306556;306557;306555.0;"'NoneType' object is not subscriptable"
4;306694;306695;306693.0;"'NoneType' object is not subscriptable"
4;306709;306710;306708.0;"'NoneType' object is not subscriptable"
4;306754;306755;306753.0;"'NoneType' object is not subscriptable"
4;306784;306785;306783.0;"'NoneType' object is not subscriptable"
4;306808;306809;306807.0;"'NoneType' object is not subscriptable"
4;306982;306983;306981.0;"'NoneType' object is not subscriptable"
4;307132;307133;307131.0;"'NoneType' object is not subscriptable"
4;307138;307139;307137.0;"'NoneType' object is not subscriptable"
